strain	branch_length	cTiter	cTiterSub	cTiterSub_x	clade_membership	clock_length	country	country_entropy	dTiter	dTiterSub	date	delta_frequency	dms_star	ep	ep_x	lbi	mutation_length	ne	ne_star	numdate	raw_date	rb	region	region_entropy	is_terminal	timepoint	lineage	segment	frequency	naive
A/Peru/PER309/2012	0.0030403148528403805	7.538402816424482	6.645879967303666	-9.64122299685964	c139e7c	0.0030403148528403805	peru	-1.000088900581841e-12	0	0.0	2012-05-10	-0.9517070393479284	0.5568542929301948	5.563638448919432	-8.106298251957286	-1.6613081516249326	2.027521461384963e-17	11	-1.2906223506019099	2012.3559206023272	2012-05-09	7	south_america	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	1e-06	0.0
A/Philippines/26/2012	0.0009956192751891665	7.710432596774215	7.4328708600219535	-9.425141830065215	a229f16	0.0009956192751891665	philippines	-1.000088900581841e-12	0	0.0	2012-07-31	1.2023398340636668	0.04385418099724007	7.771431484204921	-5.421253629296428	0.3439633603533402	2.0564737134102088e-17	11	-1.2906223506019099	2012.583162217659	2012-07-31	7	southeast_asia	-9.99866855976916e-13	True	2012-10-01	h3n2	ha	0.013121	0.0
A/Singapore/22/2012	0.0	7.710432479484267	7.4328708600219535	-9.425141830065215	a229f16	0.0	singapore	-1.000088900581841e-12	0	0.0	2012-06-07	1.2023398340636668	0.04385418099724007	7.771431484204921	-5.421253629296428	1.9322108251350032	2.0388907376780755e-17	11	-1.2906223506019099	2012.432580424367	2012-06-06	7	southeast_asia	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	6.9e-05	0.0
A/Southauckland/7/2012	0.003106025662282345	7.661979210449015	6.645879967303666	-9.64122299685964	c139e7c	0.003106025662282345	new_zealand	-1.000088900581841e-12	0	0.0	2012-06-15	-0.9517070393479284	0.5568542929301948	5.563638448919432	-8.106298251957286	-1.4999032041303566	0.0005812569473921837	11	-1.2906223506019099	2012.454483230664	2012-06-14	7	oceania	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.00018	0.0
A/Southaustralia/157/2012	0.001330321697467024	7.710432479484267	7.432870895741141	-9.339477886950787	a229f16	0.001330321697467024	australia	-1.000088900581841e-12	0	2.8849002309585715e-08	2012-09-27	1.2023398340636668	-1.0173231934012148	8.50736249596675	-4.736274219220548	0.4503374376070356	0.0005814458817232749	11	-1.2906223506019099	2012.7419575633128	2012-09-27	7	oceania	-9.99866855976916e-13	True	2012-10-01	h3n2	ha	0.097057	0.0
A/Southaustralia/30/2012	0.0030890865649441553	7.845171639625579	7.098057085893482	-10.360664062995232	f6f78f7	0.0030890865649441553	australia	-1.000088900581841e-12	0	0.0	2012-05-10	-2.0860768432573593	0.5568542929301948	4.827707437157603	-9.122017611402974	-1.3804653837083516	0.0017447590539464394	11	-1.2906223506019099	2012.3586584531147	2012-05-10	7	oceania	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	2e-06	0.0
A/Stockholm/30/2012	0.0007574695741717624	7.904900081978211	6.645880212944473	-10.892625983984695	dbdf9a1	0.0007574695741717624	sweden	-1.000088900581841e-12	0	0.0	2012-07-12	-0.5113356628004092	0.5568542929301948	7.035500472443092	-7.622652233405109	-1.8499221997686115	2.0198400348799486e-17	11	-1.2906223506019099	2012.5311430527038	2012-07-12	7	europe	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.003091	0.0
A/Taiwan/1061/2012	0.0043120036780604325	7.0488216660912855	7.432870782800372	-11.006601253215097	f2ec31a	0.0043120036780604325	taiwan	-1.000088900581841e-12	0	0.0	2012-07-19	-1.7755602087679272	1.3014373125357406	7.771431484204921	-5.970913003149694	-1.0663506902382651	0.0029142504508027785	11	-1.2906223506019099	2012.5475701574264	2012-07-18	7	china	-9.99866855976916e-13	True	2012-10-01	h3n2	ha	0.00509	0.0
A/Taiwan/1520/2012	0.002138481127511336	7.156894428545585	7.432870782800372	-10.80246751020501	f2ec31a	0.002138481127511336	taiwan	-1.000088900581841e-12	0	0.0	2012-09-20	-1.7755602087679272	-1.4746261503243059	7.771431484204921	-6.271229375670012	-0.3474106897922328	0.0017474686424899168	12	-0.3416353281005056	2012.720054757016	2012-09-19	7	china	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.091409	0.0
A/Thailand/MR11632/2012	0.001983635680057018	7.533299110318723	7.4328708600219535	-9.425141830065215	f2ec31a	0.001983635680057018	thailand	-1.000088900581841e-12	0	0.0	2012-08-09	-1.7755602087679272	-0.20238587273057818	8.50736249596675	-4.548995452434729	-0.4430080146230044	0.0005814874483369704	11	-1.2906223506019099	2012.6050650239565	2012-08-08	7	southeast_asia	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.021462	0.0
A/Utah/15/2012	0.003540839476942014	7.229947426920153	6.873696322929672	-11.296054121784287	3b60fb2	0.003540839476942014	usa	-1.000088900581841e-12	0	0.0	2012-05-17	-1.6893323005634702	0.5568542929301948	7.035500472443092	-7.622652233405109	-1.9519161805033947	2.0256056501825053e-17	10	-1.2906223506019099	2012.3750855578367	2012-05-16	7	north_america	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	4e-06	0.0
A/Victoria/125/2012	0.0031237970012037326	7.171076059782331	7.432870782800372	-10.80246751020501	f2ec31a	0.0031237970012037326	australia	-1.000088900581841e-12	0	0.0	2012-08-22	-1.7755602087679272	0.4044199739558311	8.50736249596675	-5.333635078563094	0.05715200100266435	0.0017485358019566795	11	-1.2906223506019099	2012.643394934976	2012-08-22	7	oceania	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.042993	0.0
A/Yokohama/152/2012	0.0014556611412002395	7.156894428545585	7.432870782800372	-10.80246751020501	f2ec31a	0.0014556611412002395	japan	-9.99866855976916e-13	0	0.0	2012-07-23	-1.7755602087679272	0.5568542929301948	7.771431484204921	-6.271229375670012	-0.5789851977262147	0.0005820567027491918	11	-1.2906223506019099	2012.561259411362	2012-07-23	7	japan_korea	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.007486	0.0
A/Yokohama/153/2012	0.0014348665297740475	7.710432452044816	7.4328708600219535	-9.425141830065215	a229f16	0.0014348665297740475	japan	-9.99866855976916e-13	0	0.0	2012-09-08	1.2023398340636668	0.04385418099724007	7.771431484204921	-5.421253629296428	0.5960795692318681	0.0011632207591734773	11	-1.2906223506019099	2012.6872005475705	2012-09-07	7	japan_korea	-1.000088900581841e-12	True	2012-10-01	h3n2	ha	0.073389	0.0
A/Algiers/107/2012	0.000413660971019119	7.614052242008532	6.780377244163984	-8.822053430100251	66a66dd	0.000413660971019119	algeria	-9.99866855976916e-13	0	0.0	2012-11-07	1.6867547592628305	-0.014774403223669031	9.24329350772858	-4.216857151879994	2.099760281739904	0.0005809223828597635	12	-0.3416353281005056	2012.8542094455847	2012-11-07	7	africa	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	1e-06	0.0
A/Almaty/2958/2013	0.0014024010951396405	8.305104070471916	6.7699905800713855	-8.821654436830418	66a66dd	0.0014024010951396405	kazakhstan	-1.000088900581841e-12	0	0.0	2013-01-26	1.6867547592628305	-0.5688145241112601	9.24329350772858	-4.216857151879994	0.5383271954237783	0.0011629987819906998	12	-0.3416353281005056	2013.0739219712525	2013-01-27	7	west_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.010335	0.0
A/Bangkok/126/2013	0.005563053547661972	7.259588297115822	6.773175606284403	-9.809347780954282	a229f16	0.005563053547661972	thailand	-1.000088900581841e-12	0	0.0025727710302531877	2013-03-03	-2.043708167543887	-0.08806013349980549	8.50736249596675	-4.964609702712821	-0.6929335377999372	0.004077080753633153	12	1.5563387169023029	2013.1697467488025	2013-03-03	7	southeast_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.06067	0.0
A/Bangkok/3489/2012	0.0005771385181356156	7.829438196573707	6.769990934455452	-9.640873544865327	0165eeb	0.0005771385181356156	thailand	-1.000088900581841e-12	0	3.319868666315463e-07	2012-12-18	0.05468323909447842	0.410282832377922	7.771431484204921	-5.856537231402882	0.10876288867241543	0.0005813751904035768	13	-0.3416353281005056	2012.9637234770705	2012-12-17	7	southeast_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.000263	0.0
A/Brisbane/1/2013	0.001676972165125374	7.259590008511207	6.769990523408278	-9.640873544865327	0165eeb	0.001676972165125374	australia	-1.000088900581841e-12	0	0.0	2013-01-03	0.05468323909447842	0.5568542929301948	7.771431484204921	-5.856537231402882	-0.9293925781384147	0.0005812650568742207	12	-1.2906223506019099	2013.0082135523608	2013-01-03	7	oceania	-9.99866855976916e-13	True	2013-04-01	h3n2	ha	0.001429	0.0
A/Cairo/152/2013	0.003321289057465503	7.347094444491621	6.558671469282252	-10.187319239912224	c139e7c	0.003321289057465503	egypt	-1.000088900581841e-12	0	0.0	2013-01-02	-1.6375234319257552	0.3633799650011948	7.035500472443092	-6.59075141584695	-1.9839422305499814	0.004664233003842529	13	-0.3416353281005056	2013.0054757015744	2013-01-02	7	africa	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.001298	0.0
A/Cairo/63/2012	0.003047572425021749	7.347094444491621	6.558671469282252	-10.187319239912224	c139e7c	0.003047572425021749	egypt	-1.000088900581841e-12	0	0.0	2012-12-10	-1.6375234319257552	-0.4925973646240784	6.299569460681262	-7.622426178491698	-1.9821729869240958	0.001743185626690797	13	-0.3416353281005056	2012.9418206707733	2012-12-09	7	africa	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.000103	0.0
A/California/15/2013	0.0020450382663223625	7.894628306509942	6.769990148153833	-9.802789451669074	a229f16	0.0020450382663223625	usa	-1.000088900581841e-12	0	0.0	2013-02-02	-2.043708167543887	-0.1994544435195328	7.771431484204921	-5.063837198282355	-0.7329427354411552	0.0017456533357658734	11	-1.2906223506019099	2013.090349075976	2013-02-02	7	north_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.015377000000000004	0.0
A/Chiba-C/31/2012	0.0019113631409661926	7.3798814744117225	6.7699905800713855	-8.821654436830418	66a66dd	0.0019113631409661926	japan	-1.000088900581841e-12	0	0.0	2012-12-03	1.6867547592628305	-0.3196430411723965	9.24329350772858	-4.216857151879994	0.8547887290630118	0.0017434986182940575	11	-1.2906223506019099	2012.9253935660504	2012-12-03	7	japan_korea	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	4.9e-05	0.0
A/Connecticut/Flu051/2012	0.0	7.829437945390228	6.769990523408278	-9.640873544865327	0165eeb	0.0	usa	-1.000088900581841e-12	0	0.0	2012-12-30	0.05468323909447842	0.5568542929301948	7.771431484204921	-5.856537231402882	-0.0284976200274596	2.1112812041040305e-17	12	-1.2906223506019099	2012.9993155373031	2012-12-30	7	north_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.001042	0.0
A/Connecticut/Flu105/2013	0.0015804928131419732	7.3798814744117225	6.7699905800713855	-8.821654436830418	66a66dd	0.0015804928131419732	usa	-1.000088900581841e-12	0	0.0	2013-03-04	1.6867547592628305	-0.3196430411723965	9.24329350772858	-4.216857151879994	0.3180472595195537	0.0005806980058184711	11	-1.2906223506019099	2013.1724845995893	2013-03-04	7	north_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.062588	0.0
A/Delaware/15/2012	0.0002904512215127393	8.138410391153611	6.769990148153833	-9.802789451669074	a229f16	0.0002904512215127393	usa	-1.000088900581841e-12	0	0.0	2012-11-12	-2.043708167543887	0.5568542929301948	7.771431484204921	-5.856537231402882	0.3207135047272652	0.0005812482182891814	11	-1.2906223506019099	2012.8678986995208	2012-11-12	7	north_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	3e-06	0.0
A/Dnipropetrovsk/364/2013	0.0017296709340389252	8.138410391153611	6.769990148153833	-9.802789451669074	a229f16	0.0017296709340389252	ukraine	-1.000088900581841e-12	0	0.0	2013-03-15	-2.043708167543887	0.5568542929301948	7.771431484204921	-5.856537231402882	-0.4972519927691756	0.0017448352997378046	11	-1.2906223506019099	2013.202600958248	2013-03-15	7	europe	-9.99866855976916e-13	True	2013-04-01	h3n2	ha	0.082076	0.0
A/Gifu-C/15/2013	0.002705794057285764	7.829437945390228	6.769990523408278	-9.640873544865327	0165eeb	0.002705794057285764	japan	-1.000088900581841e-12	0	0.0	2013-02-06	0.05468323909447842	0.24319136734833105	7.771431484204921	-5.856537231402882	-0.7819457657981144	0.002330687342849704	13	-0.3416353281005056	2013.104038329911	2013-02-07	7	japan_korea	-9.99866855976916e-13	True	2013-04-01	h3n2	ha	0.020788	0.0
A/Guam/3189/2012	0.0008863695354090033	7.259590008511207	6.769990523408278	-9.640873544865327	0165eeb	0.0008863695354090033	guam	-1.000088900581841e-12	0	0.0	2012-12-18	0.05468323909447842	0.5891000142516949	7.771431484204921	-5.856537231402882	-0.830044608600269	0.0011631437853415554	13	-0.3416353281005056	2012.9637234770705	2012-12-17	7	oceania	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.000263	0.0
A/Guangdong/114/2013	0.003232855269645403	7.3798814744117225	6.7699905800713855	-7.839412880798248	66a66dd	0.003232855269645403	china	-9.99866855976916e-13	0	0.0	2013-03-26	1.6867547592628305	-1.8322605140718518	9.24329350772858	-4.216857151879994	0.16513130149482366	0.0040778452469809505	13	2.5053257394037067	2013.2327173169065	2013-03-26	7	china	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.094445	0.0
A/Haryana/9932/2012	0.0011615762916090506	7.25958981536426	6.86057855541088	-9.802789451669074	0165eeb	0.0011615762916090506	india	-1.000088900581841e-12	0	0.07316444130509453	2012-11-21	0.05468323909447842	0.4014885447447857	7.771431484204921	-5.856537231402882	-0.6441155418286476	0.003494603572608168	11	-0.3416353281005056	2012.8898015058176	2012-11-20	7	south_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	8e-06	0.0
A/Haryana/9972/2012	0.004719211180929845	6.9902020750670255	6.7699898844394815	-11.052497424045255	f2ec31a	0.004719211180929845	india	-1.000088900581841e-12	0	0.0	2012-12-07	-1.743873856626624	-3.664403770975262	8.50736249596675	-5.677246118642544	-1.8004686548518039	0.005252540002787296	13	0.6073516944008986	2012.9363449691991	2012-12-07	7	south_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	8.1e-05	0.0
A/HongKong/1036/2013	0.002891445276489855	7.3798814744117225	6.7699905800713855	-8.451614556965325	66a66dd	0.002891445276489855	hong_kong	-1.000088900581841e-12	0	0.0	2013-02-24	1.6867547592628305	-0.7271117015077146	10.71515553125224	-2.760951249594734	0.371078523214528	0.003491752521393282	13	0.6073516944008986	2013.1533196440798	2013-02-25	7	china	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.049206	0.0
A/HongKong/146/2013	0.002387929580900002	7.829437945390228	7.048855902261309	-10.078465956712671	0165eeb	0.002387929580900002	hong_kong	-1.000088900581841e-12	0	0.2252287547490764	2013-01-11	0.05468323909447842	0.679974319794104	7.035500472443092	-6.3848955921124855	-0.5883530161385422	0.0023285816699251025	12	-1.2906223506019099	2013.0301163586585	2013-01-11	7	china	-9.99866855976916e-13	True	2013-04-01	h3n2	ha	0.002961	0.0
A/HongKong/15/2013	0.0027007590363877197	7.379881393548826	6.769990338114311	-8.81984806432626	8d4351f	0.0027007590363877197	hong_kong	-1.000088900581841e-12	0	0.0	2012-12-25	-1.1157644498276351	1.0112258206422404	8.50736249596675	-5.042565944278242	-0.15571248930535725	0.0023261052594685558	11	-1.2906223506019099	2012.9856262833675	2012-12-25	7	china	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.000627	0.0
A/Ishikawa/30/2013	0.001188124048344591	8.138410391153611	6.769990148153833	-8.795545895809493	a229f16	0.001188124048344591	japan	-1.000088900581841e-12	0	0.0	2013-01-28	-2.043708167543887	0.6272085939952857	7.771431484204921	-5.856537231402882	-0.47036674806588485	0.0011631049071512693	10	-0.3416353281005056	2013.0766598220398	2013-01-28	7	japan_korea	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.011072	0.0
A/Israel/24/2013	0.001205378972388399	7.614052242008532	6.780377244163984	-8.822053430100251	66a66dd	0.001205378972388399	israel	-1.000088900581841e-12	0	0.0	2013-01-14	1.6867547592628305	0.27250565945878563	9.24329350772858	-4.216857151879994	0.8377632821312265	0.0017437978444541204	13	0.6073516944008986	2013.03832991102	2013-01-14	7	west_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.003823	0.0
A/Malaysia/4/2013	0.003712372010540088	8.503348720249086	6.177824571380059	-8.813651256919432	f6f78f7	0.003712372010540088	malaysia	-1.000088900581841e-12	0	1.5342371329517807e-07	2013-02-06	-1.635063211868249	-1.8762319522375337	6.299569460681262	-7.324115940453354	-1.9920733205282266	0.003494494141871092	15	1.5563387169023029	2013.104038329911	2013-02-07	7	southeast_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.020788	0.0
A/MatoGrossodoSul/13986/2013	0.001082310973774054	7.829437945390228	6.769990523408278	-9.640873544865327	0165eeb	0.001082310973774054	brazil	-1.000088900581841e-12	0	0.0	2013-03-04	0.05468323909447842	0.5568542929301948	7.771431484204921	-5.856537231402882	-0.1780579027811975	2.1177073419120684e-17	12	-1.2906223506019099	2013.1752224503769	2013-03-05	7	south_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.064497	0.0
A/Mauritius/167/2013	0.001864653441929709	7.614052242008532	6.9646845942683	-8.823948986874464	66a66dd	0.001864653441929709	mauritius	-1.000088900581841e-12	0	0.1488579009909096	2013-03-11	1.6867547592628305	-1.923134819614261	9.24329350772858	-4.216857151879994	0.43378279114131213	0.002326714751031323	14	1.5563387169023029	2013.1916495550995	2013-03-11	7	africa	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.07550499999999999	0.0
A/Mississippi/2/2013	0.00013244353182797	7.829437945390228	6.769990523408278	-9.640873544865327	0165eeb	0.00013244353182797	usa	-1.000088900581841e-12	0	0.0	2013-01-11	0.05468323909447842	0.5568542929301948	7.771431484204921	-5.856537231402882	-0.1460995448905368	2.1112812041040305e-17	12	-1.2906223506019099	2013.0301163586585	2013-01-11	7	north_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.002961	0.0
A/Netherlands/555/2012	0.0005665398378902757	7.614052307587942	6.780377244163984	-8.822053430100251	66a66dd	0.0005665398378902757	netherlands	-1.000088900581841e-12	0	0.0	2012-12-18	1.6867547592628305	-0.014774403223669031	9.24329350772858	-4.216857151879994	1.2939293671100767	2.0959006006586395e-17	12	-0.3416353281005056	2012.9637234770705	2012-12-17	7	europe	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.000263	0.0
A/NosyBe/429/2013	0.005647602987820632	7.347094812078168	6.062746186852405	-10.187319239912224	c139e7c	0.005647602987820632	madagascar	-1.000088900581841e-12	0	0.0	2013-02-10	-1.6375234319257552	1.1226201306619679	6.299569460681262	-7.474846284231976	-1.9865054914519744	0.003489238539179193	12	-0.3416353281005056	2013.1149897330595	2013-02-11	7	africa	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.025948	0.0
A/Perth/296/2012	0.002685198841477832	8.503348720249086	6.177824381419581	-9.800124502369883	f6f78f7	0.002685198841477832	australia	-1.000088900581841e-12	0	0.0	2012-11-11	-1.635063211868249	-0.2991230366950782	5.563638448919432	-8.276277204266876	-1.9890722057396972	0.0011669646464643828	13	-0.3416353281005056	2012.8651608487326	2012-11-11	7	oceania	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	2e-06	0.0
A/Samara/73/2013	0.002423227130827137	7.3798819773565265	6.769992570038502	-8.821654436830418	66a66dd	0.002423227130827137	russia	-1.000088900581841e-12	0	1.6072192863014562e-06	2013-03-11	1.6867547592628305	-2.3569863428489883	8.50736249596675	-3.6003891113706965	0.35776899966088344	0.002327371911486197	11	-1.2906223506019099	2013.1943874058866	2013-03-12	7	west_asia	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.077222	0.0
A/SaoPaulo/11079/2013	0.0009410378731582666	7.829437945390228	6.769990523408278	-9.640873544865327	0165eeb	0.0009410378731582666	brazil	-9.99866855976916e-13	0	0.0	2013-02-21	0.05468323909447842	0.5568542929301948	7.771431484204921	-5.856537231402882	-0.09696687128881126	0.0005814263156926628	12	-1.2906223506019099	2013.1423682409309	2013-02-21	7	south_america	-1.000088900581841e-12	True	2013-04-01	h3n2	ha	0.041879	0.0
